task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Model Fitting,2024-04-29T16:10:41,assignment2_neural_network_subtasks,83e4ac13-564c-4b8e-bda5-9d36a20663ff,706.9237039089203,0.006507379794326745,9.206346148633577e-06,42.5,0.0,141.20075225830078,0.008344589783251286,0,0.027723761458458215,0.0360683512417095,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.2,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.7549,55.2252,376.53533935546875,machine,N
Predicting,2024-04-29T16:10:41,assignment2_neural_network_subtasks,83e4ac13-564c-4b8e-bda5-9d36a20663ff,0.033963918685913086,2.832911553986295e-07,8.889589686398579e-06,42.5,0.0,141.20075225830078,3.7352840105697727e-07,0,1.1966650131159384e-06,1.5701934141729157e-06,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.2,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.7549,55.2252,376.53533935546875,machine,N
